Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Seed Round - Horizen Labs,https://www.crunchbase.com/funding_round/horizen-labs-seed--54f5e2b3,Horizen Labs,https://www.crunchbase.com/organization/horizen-labs,Seed,4000000,USD,4000000,2019-04-11,"Digital Currency Group, Liberty City Ventures"
Seed Round - Chekk,https://www.crunchbase.com/funding_round/chekk-seed--ebc5831f,Chekk,https://www.crunchbase.com/organization/chekk,Seed,,,,2019-04-11,"MOX, SOSV"
Corporate Round - Trade Ecology Token,https://www.crunchbase.com/funding_round/tde-trade-ecology-token-corporate-round--ae5fb825,Trade Ecology Token,https://www.crunchbase.com/organization/tde-trade-ecology-token,Corporate Round,28000000,USD,28000000,2019-04-11,"Foundation Capital, Pantera Capital"
Seed Round - GEO Protocol,https://www.crunchbase.com/funding_round/geo-protocol-seed--9e66ecda,GEO Protocol,https://www.crunchbase.com/organization/geo-protocol,Seed,,,,2019-04-02,CoinFund
Series A - WealthPark,https://www.crunchbase.com/funding_round/wealthpark-series-a--3ee734b2,WealthPark,https://www.crunchbase.com/organization/wealthpark,Series A,540000000,JPY,4870367,2019-03-29,"Japan Post Capital, Mizuho Capital, SBI Investment"
Seed Round - Skeps,https://www.crunchbase.com/funding_round/streamsource-seed--58a8293c,Skeps,https://www.crunchbase.com/organization/streamsource,Seed,1000000,USD,1000000,2019-01-31,Accel India
Seed Round - Abacus,https://www.crunchbase.com/funding_round/abacusfi-seed--fb1a9797,Abacus,https://www.crunchbase.com/organization/abacusfi,Seed,2000000,USD,2000000,2018-12-17,"Coinbase, Cypher Capital, Justin Kan, Yeoman’s Growth Capital"
Post-IPO Debt - Bitfarms,https://www.crunchbase.com/funding_round/bitfarms-post-ipo-debt--3d1ce4e0,Bitfarms,https://www.crunchbase.com/organization/bitfarms,Post-IPO Debt,20000000,USD,20000000,2019-03-17,Dominion Capital
Grant - Billon Group,https://www.crunchbase.com/funding_round/billon-group-grant--9017dac8,Billon Group,https://www.crunchbase.com/organization/billon-group,Grant,2780575,USD,2780575,2019-05-14,EASME - EU Executive Agency for SMEs
Corporate Round - Electron,https://www.crunchbase.com/funding_round/electron-corporate-round--1f68c4bd,Electron,https://www.crunchbase.com/organization/electron,Corporate Round,,,,2019-03-13,Kaluza
Venture Round - BCDiploma,https://www.crunchbase.com/funding_round/bcdiploma-series-unknown--30f43125,BCDiploma,https://www.crunchbase.com/organization/bcdiploma,Venture - Series Unknown,1200000,GBP,1525679,2019-05-24,
Seed Round - Unstoppable Domains,https://www.crunchbase.com/funding_round/unstoppable-domains-seed--a94a123f,Unstoppable Domains,https://www.crunchbase.com/organization/unstoppable-domains,Seed,730000,USD,730000,2018-12-01,Boost VC
Seed Round - ChainDesk,https://www.crunchbase.com/funding_round/chaindesk-seed--1df55b5c,ChainDesk,https://www.crunchbase.com/organization/chaindesk,Seed,1473000,USD,1473000,2019-01-21,"Keda Jurong, Lianshi Investment Management, Youma Yuanchuang"
Venture Round - DFINITY,https://www.crunchbase.com/funding_round/dfinity-network-series-unknown--5d42e742,DFINITY,https://www.crunchbase.com/organization/dfinity-network,Venture - Series Unknown,102000000,USD,102000000,2018-08-28,"9Yards Capital, Amino Capital, Andreessen Horowitz, Aspect Ventures, Eterna Capital, KR1, Multicoin Capital, Polychain, Scalar Capital, SV Angel, Village Global"
Convertible Note - Photocert,https://www.crunchbase.com/funding_round/photocert-convertible-note--9d4f1269,Photocert,https://www.crunchbase.com/organization/photocert,Convertible Note,120000,USD,120000,2019-02-08,"Barclays, Techstars"
Angel Round - Oracle Data Chain,https://www.crunchbase.com/funding_round/oracle-data-chain-angel--784bf894,Oracle Data Chain,https://www.crunchbase.com/organization/oracle-data-chain,Angel,1480000,USD,1480000,2019-01-18,"Mingshengda Capital, Node Capital, SCG Holdings"
Equity Crowdfunding - Travala.com,https://www.crunchbase.com/funding_round/travala-com-equity-crowdfunding--f3350b3b,Travala.com,https://www.crunchbase.com/organization/travala-com,Equity Crowdfunding,377900,GBP,502927,2019-03-15,Crowdcube
Angel Round - SpiderStore,https://www.crunchbase.com/funding_round/spiderstore-angel--11ed9c61,SpiderStore,https://www.crunchbase.com/organization/spiderstore,Angel,,,,2019-05-13,Legend Capital
Seed Round - SWAZM,https://www.crunchbase.com/funding_round/swazm-seed--f1e06205,SWAZM,https://www.crunchbase.com/organization/swazm,Seed,500000,EUR,560364,2019-05-15,Armand Doru Domuta
Seed Round - UNISOT™,https://www.crunchbase.com/funding_round/unisot-seed--9e40660f,UNISOT™,https://www.crunchbase.com/organization/unisot,Seed,,,,2019-05-13,Calvin Ayre
Angel Round - Bixiaobai,https://www.crunchbase.com/funding_round/bixiaobai-angel--d36659b9,Bixiaobai,https://www.crunchbase.com/organization/bixiaobai,Angel,,,,2019-05-05,btc38.com
Initial Coin Offering - The Sun Exchange,https://www.crunchbase.com/funding_round/the-sun-exchange-2-initial-coin-offering--4c2bf21d,The Sun Exchange,https://www.crunchbase.com/organization/the-sun-exchange-2,Initial Coin Offering,1000000,USD,1000000,2019-01-28,
Venture Round - tZero,https://www.crunchbase.com/funding_round/tzero-series-unknown--93b5cc3d,tZero,https://www.crunchbase.com/organization/tzero,Venture - Series Unknown,5000000,USD,5000000,2019-05-09,GSR Capital
Seed Round - Alphaslot,https://www.crunchbase.com/funding_round/alphaslot-seed--e199c997,Alphaslot,https://www.crunchbase.com/organization/alphaslot,Seed,,,,2018-07-15,"Primitive Ventures, Shinobi Capital, Sora Ventures"
Seed Round - Commercial Passport,https://www.crunchbase.com/funding_round/commercial-passport-kyc-seed--e116cf2f,Commercial Passport,https://www.crunchbase.com/organization/commercial-passport-kyc,Seed,,,,2018-09-17,Holt Accelerator
Venture Round - Airtm,https://www.crunchbase.com/funding_round/airtm-series-unknown--53060554,Airtm,https://www.crunchbase.com/organization/airtm,Venture - Series Unknown,,,,2019-02-20,Coinbase Ventures
Venture Round - Truffle,https://www.crunchbase.com/funding_round/truffle-809f-series-unknown--9b4ef042,Truffle,https://www.crunchbase.com/organization/truffle-809f,Venture - Series Unknown,3000000,USD,3000000,2019-04-29,ConsenSys
Pre Seed Round - Anoloriya,https://www.crunchbase.com/funding_round/anoloriya-pre-seed--9485bcac,Anoloriya,https://www.crunchbase.com/organization/anoloriya,Pre-Seed,53000,USD,53000,2019-01-03,"Anoloriya, Swan's Egg"
Venture Round - Fractal Labs,https://www.crunchbase.com/funding_round/fractal-labs-series-unknown--77a497c0,Fractal Labs,https://www.crunchbase.com/organization/fractal-labs,Venture - Series Unknown,,,,2019-04-29,Deloitte
Seed Round - Tesseract,https://www.crunchbase.com/funding_round/tesseract-b22a-seed--4b8b3ab7,Tesseract,https://www.crunchbase.com/organization/tesseract-b22a,Seed,,,,2018-12-31,"dLab, SOSV"
Venture Round - Force Network copy,https://www.crunchbase.com/funding_round/the-force-protocol-series-unknown--306672f2,Force Network copy,https://www.crunchbase.com/organization/the-force-protocol,Venture - Series Unknown,,,,2019-02-15,"BN Capital, Collinstar Capital"
Angel Round - Star Mine Technology,https://www.crunchbase.com/funding_round/star-mine-technology-angel--b1a04688,Star Mine Technology,https://www.crunchbase.com/organization/star-mine-technology,Angel,10000000,CNY,1476428,2019-02-15,"InMyShow, Peng Zhang"
Series A - Dongdong Sports,https://www.crunchbase.com/funding_round/dynamic-sports-app-series-a--d82ed58c,Dongdong Sports,https://www.crunchbase.com/organization/dynamic-sports-app,Series A,20000000,CNY,2981025,2019-04-18,Zhongxing Dacheng Investment Management
Corporate Round - Force Network copy,https://www.crunchbase.com/funding_round/the-force-protocol-corporate-round--5c50c0ca,Force Network copy,https://www.crunchbase.com/organization/the-force-protocol,Corporate Round,,,,2019-04-19,8 Decimal Capital
Seed Round - Lyfegen,https://www.crunchbase.com/funding_round/lyfegen-seed--db647fec,Lyfegen,https://www.crunchbase.com/organization/lyfegen,Seed,750000,CHF,738843,2019-04-18,
Seed Round - Bitcliq,https://www.crunchbase.com/funding_round/bitcliq-seed--1043f956,Bitcliq,https://www.crunchbase.com/organization/bitcliq,Seed,600000,EUR,679650,2019-02-08,"Indico Capital Partners, LC Ventures"
Initial Coin Offering - 20|30,https://www.crunchbase.com/funding_round/twenty-thirty-20-30-initial-coin-offering--b47519f8,20|30,https://www.crunchbase.com/organization/twenty-thirty-20-30,Initial Coin Offering,3900000,USD,3900000,2019-04-15,
Seed Round - Ribon,https://www.crunchbase.com/funding_round/ribon-seed--e25674f2,Ribon,https://www.crunchbase.com/organization/ribon,Seed,300000,USD,300000,2019-02-04,Redpoint eventures
Seed Round - KZen Networks,https://www.crunchbase.com/funding_round/kzen-networks-seed--23eace4d,KZen Networks,https://www.crunchbase.com/organization/kzen-networks,Seed,4000000,USD,4000000,2018-10-02,"Benson Oak Ventures, BlockNation, Elron Electronic Industries, FJ Labs, Jean-David Blanc, Jonathan Smith, Pierre Kosciusko-Morizet, Samsung NEXT"
Venture Round - Carbon Performance,https://www.crunchbase.com/funding_round/carbon-performance-series-unknown--027186fd,Carbon Performance,https://www.crunchbase.com/organization/carbon-performance,Venture - Series Unknown,,,,2018-12-07,Rising Stars
Grant - Ironbelly,https://www.crunchbase.com/funding_round/ironbelly-grant--1dd0b76e,Ironbelly,https://www.crunchbase.com/organization/ironbelly,Grant,15000,USD,15000,2019-04-12,Binance Labs
Venture Round - nobul,https://www.crunchbase.com/funding_round/business-list-2-series-unknown--d757baf6,nobul,https://www.crunchbase.com/organization/business-list-2,Venture - Series Unknown,,,,2018-08-08,"BMO Capital Markets, GMP Securities"
Initial Coin Offering - Buxx,https://www.crunchbase.com/funding_round/buxx-initial-coin-offering--eca68ad7,Buxx,https://www.crunchbase.com/organization/buxx,Initial Coin Offering,20000000,USD,20000000,2018-08-31,"Bigcolors, Binance Labs, Blockchain Capital, Huobi Capital, Pantera Capital"
Angel Round - Fish blockchain Technology,https://www.crunchbase.com/funding_round/fish-blockchain-technology-angel--f8fa8840,Fish blockchain Technology,https://www.crunchbase.com/organization/fish-blockchain-technology,Angel,30000000,CNY,4464617,2019-04-11,UBIAI Technology
Series A - Blockskye,https://www.crunchbase.com/funding_round/blockskye-series-a--bfc94783,Blockskye,https://www.crunchbase.com/organization/blockskye,Series A,,,,2019-04-05,Airlines Reporting Corporation
Seed Round - Dapix,https://www.crunchbase.com/funding_round/dapix-seed--ee493e41,Dapix,https://www.crunchbase.com/organization/dapix,Seed,2250000,USD,2250000,2018-08-01,"Access Venture Partners, Dundee Venture Capital, FirstMile Ventures, Service Provider Capital"
Seed Round - RealtyBits,https://www.crunchbase.com/funding_round/realtybits-palo-alto-calfornia-seed--0268e01e,RealtyBits,https://www.crunchbase.com/organization/realtybits-palo-alto-calfornia,Seed,,,,2018-08-21,"Angelique Brunner, Coinbase Ventures, Entrée Capital, Finistere Ventures, Innovation Endeavors, Jonathan Downey, Scrum Ventures, The Ventures Co., Transmedia Capital, Y Combinator"
Series A - B3i,https://www.crunchbase.com/funding_round/b3i-series-a--d2d9fb14,B3i,https://www.crunchbase.com/organization/b3i,Series A,16000000,USD,16000000,2019-03-25,
Seed Round - GlobeDX,https://www.crunchbase.com/funding_round/globe-dx-seed--5c531fc1,GlobeDX,https://www.crunchbase.com/organization/globe-dx,Seed,150000,USD,150000,2019-03-18,Y Combinator
Grant - SettleMint NV,https://www.crunchbase.com/funding_round/settlemint-nv-grant--42fbdef4,SettleMint NV,https://www.crunchbase.com/organization/settlemint-nv,Grant,1800000,EUR,2029589,2019-03-26,Horizon 2020
Seed Round - UNL,https://www.crunchbase.com/funding_round/unl-seed--28a2bbfc,UNL,https://www.crunchbase.com/organization/unl,Seed,120000,USD,120000,2019-01-07,"MOX, SOSV"
Seed Round - NuID,https://www.crunchbase.com/funding_round/nuid-inc-seed--8034abe1,NuID,https://www.crunchbase.com/organization/nuid-inc,Seed,2500000,USD,2500000,2018-12-13,"8VC, Jemison Investment Company, Kairos"
Funding Round - Numerai,https://www.crunchbase.com/funding_round/numerai-undisclosed--80c74639,Numerai,https://www.crunchbase.com/organization/numerai,Funding Round,11000000,USD,11000000,2019-03-21,Paradigm
Seed Round - Visualeo,https://www.crunchbase.com/funding_round/visualeo-seed--c8e6613c,Visualeo,https://www.crunchbase.com/organization/visualeo,Seed,150000,EUR,170042,2019-03-18,Cabiedes & Partners
Seed Round - Sempo,https://www.crunchbase.com/funding_round/sempo-2-seed--b42623e2,Sempo,https://www.crunchbase.com/organization/sempo-2,Seed,,,,2019-02-14,"dLab, SOSV"
Grant - Finboot,https://www.crunchbase.com/funding_round/finboot-grant--a5b2b642,Finboot,https://www.crunchbase.com/organization/finboot,Grant,71429,EUR,81868,2019-01-01,EASME - EU Executive Agency for SMEs
Angel Round - Shuqian Gouwu,https://www.crunchbase.com/funding_round/bookmark-shopping-angel--e7e16b5a,Shuqian Gouwu,https://www.crunchbase.com/organization/bookmark-shopping,Angel,6000000,CNY,893774,2019-03-18,Zhejiang Junhui Holdings
Venture Round - Aikon,https://www.crunchbase.com/funding_round/aikon-series-unknown--7ca91833,Aikon,https://www.crunchbase.com/organization/aikon,Venture - Series Unknown,,,,2019-04-29,Mighty Capital
Angel Round - MEXDM,https://www.crunchbase.com/funding_round/mexdm-angel--ab0a78f4,MEXDM,https://www.crunchbase.com/organization/mexdm,Angel,3000000,USD,3000000,2019-01-15,"BKFUND, Fenbushi Capital"
Funding Round - Bibox,https://www.crunchbase.com/funding_round/bibox-79a9-undisclosed--d27f13c6,Bibox,https://www.crunchbase.com/organization/bibox-79a9,Funding Round,,,,2019-05-21,
Seed Round - TokenSoft Inc.,https://www.crunchbase.com/funding_round/tokensoft-inc-seed--a46aee43,TokenSoft Inc.,https://www.crunchbase.com/organization/tokensoft-inc,Seed,,,,2018-07-03,"Base10 Partners, Coinbase Ventures, e.ventures, Fidelity Ventures"
Series A - Gecko Governance,https://www.crunchbase.com/funding_round/gecko-4-series-a--5b74c4d9,Gecko Governance,https://www.crunchbase.com/organization/gecko-4,Series A,1400000,USD,1400000,2019-03-13,COSIMO Ventures
Seed Round - BUMO,https://www.crunchbase.com/funding_round/bumo-seed--580ea0ab,BUMO,https://www.crunchbase.com/organization/bumo,Seed,,,,2019-02-03,JLAB | JD capital
Funding Round - ExChain,https://www.crunchbase.com/funding_round/exchain-hangzhou-undisclosed--37cd9eb1,ExChain,https://www.crunchbase.com/organization/exchain-hangzhou,Funding Round,300000,USD,300000,2019-01-11,"NEO Global Capital (NGC), Ningbo Angel Capital Guiding Fund"
Venture Round - Accelerace,https://www.crunchbase.com/funding_round/accelerace-series-unknown--cc75d0af,Accelerace,https://www.crunchbase.com/organization/accelerace,Venture - Series Unknown,,,,2019-03-01,InQvation
Grant - Zawadi,https://www.crunchbase.com/funding_round/zawadi-grant--d3858a5a,Zawadi,https://www.crunchbase.com/organization/zawadi,Grant,22000,USD,22000,2018-07-24,Start-Up Chile
Angel Round - BUGX.IO,https://www.crunchbase.com/funding_round/bugx-io-angel--d46e68f8,BUGX.IO,https://www.crunchbase.com/organization/bugx-io,Angel,1455000,USD,1455000,2018-12-06,"DAEX Foundation, hi.capital, QF Capital"
Venture Round - TEMCO Labs,https://www.crunchbase.com/funding_round/temco-labs-pte-ltd-series-unknown--2d9e76ed,TEMCO Labs,https://www.crunchbase.com/organization/temco-labs-pte-ltd,Venture - Series Unknown,,,,2019-03-27,Tribe Accelerator
"Pre Seed Round - Nodesmith, Inc.",https://www.crunchbase.com/funding_round/nodesmith-inc-pre-seed--4949d664,"Nodesmith, Inc.",https://www.crunchbase.com/organization/nodesmith-inc,Pre-Seed,,,,2019-05-22,Bicameral Ventures
Seed Round - Amberdata,https://www.crunchbase.com/funding_round/amberdata-seed--1c4dafc3,Amberdata,https://www.crunchbase.com/organization/amberdata,Seed,,,,2019-03-01,Venture University
Pre Seed Round - AdHash,https://www.crunchbase.com/funding_round/adhash-pre-seed--4323d9d9,AdHash,https://www.crunchbase.com/organization/adhash,Pre-Seed,,,,2019-04-23,CV VC
Corporate Round - Bhex.com,https://www.crunchbase.com/funding_round/bhex-corporate-round--743b610a,Bhex.com,https://www.crunchbase.com/organization/bhex,Corporate Round,,,,2018-08-17,"BlockVC, Consensus Lab, Creation Capital, DFund, Eight-dimensional capital, Fundamental Labs, GBIC"
Angel Round - GoWithMi,https://www.crunchbase.com/funding_round/gowithmi-angel--8d196a48,GoWithMi,https://www.crunchbase.com/organization/gowithmi,Angel,1000000,USD,1000000,2019-02-28,Ontology
Corporate Round - CoinON,https://www.crunchbase.com/funding_round/coinon-corporate-round--ae2dc516,CoinON,https://www.crunchbase.com/organization/coinon,Corporate Round,,,,2019-02-28,Gravity Venture Capital
Angel Round - Tongzhengtong,https://www.crunchbase.com/funding_round/tongzhengtong-angel--fc39a4b4,Tongzhengtong,https://www.crunchbase.com/organization/tongzhengtong,Angel,2915000,USD,2915000,2019-01-04,"Pinghu Yunyi Angel Investment, Shanghai Jieling Business Consulting"
Post-IPO Equity - Boardwalktech,https://www.crunchbase.com/funding_round/boardwalktech-post-ipo-equity--d0156cab,Boardwalktech,https://www.crunchbase.com/organization/boardwalktech,Post-IPO Equity,,,,2019-02-25,
Equity Crowdfunding - Altcoin.io,https://www.crunchbase.com/funding_round/altcoin-io-equity-crowdfunding--f7bc7a65,Altcoin.io,https://www.crunchbase.com/organization/altcoin-io,Equity Crowdfunding,,,,2018-08-12,Kartheek Pulavarthi
Seed Round - Cryptic Legends,https://www.crunchbase.com/funding_round/cryptic-legends-seed--aa699d29,Cryptic Legends,https://www.crunchbase.com/organization/cryptic-legends,Seed,,,,2019-05-01,æternity ventures
Series A - ErisX,https://www.crunchbase.com/funding_round/erisx-series-a--a0d974b5,ErisX,https://www.crunchbase.com/organization/erisx,Series A,,,,2018-10-01,"Cboe FX Markets, NEX Opportunities, Valor Equity Partners"
Seed Round - Ninjapromo,https://www.crunchbase.com/funding_round/ninjapromo-seed--6f882237,Ninjapromo,https://www.crunchbase.com/organization/ninjapromo,Seed,400000,USD,400000,2019-03-04,Capital Partners
Pre Seed Round - The Nemesis,https://www.crunchbase.com/funding_round/the-nemesis-pre-seed--2aaebfc4,The Nemesis,https://www.crunchbase.com/organization/the-nemesis,Pre-Seed,300000,USD,300000,2019-04-01,Embed Capital
Seed Round - The Sun Exchange,https://www.crunchbase.com/funding_round/the-sun-exchange-2-seed--e7556791,The Sun Exchange,https://www.crunchbase.com/organization/the-sun-exchange-2,Seed,500000,USD,500000,2018-10-11,Alphabit Fund
Non Equity Assistance - REBEL,https://www.crunchbase.com/funding_round/rebel-e614-non-equity-assistance--f3553bbd,REBEL,https://www.crunchbase.com/organization/rebel-e614,Non-equity Assistance,100000,USD,100000,2019-04-01,Amazon Web Services
Non Equity Assistance - REBEL,https://www.crunchbase.com/funding_round/rebel-e614-non-equity-assistance--1f7f60ec,REBEL,https://www.crunchbase.com/organization/rebel-e614,Non-equity Assistance,20000,USD,20000,2019-03-01,Google Launchpad Accelerator
Seed Round - Moovaz,https://www.crunchbase.com/funding_round/moovaz-seed--13455917,Moovaz,https://www.crunchbase.com/organization/moovaz,Seed,,,,2019-02-18,Hustle Fund
Seed Round - FLATLAY,https://www.crunchbase.com/funding_round/flatlay-inc-seed--2b4eefcf,FLATLAY,https://www.crunchbase.com/organization/flatlay-inc,Seed,,,,2019-01-10,"HATCHER+, Quake Capital Partners"
Seed Round - Hedera Hashgraph,https://www.crunchbase.com/funding_round/hashgraph-seed--f8f44127,Hedera Hashgraph,https://www.crunchbase.com/organization/hashgraph,Seed,,,,2019-04-28,ICONIUM
Convertible Note - LawCoin,https://www.crunchbase.com/funding_round/lawcoin-convertible-note--23af6669,LawCoin,https://www.crunchbase.com/organization/lawcoin,Convertible Note,,,,2019-04-01,ConsenSys Ventures
Series A - Ultrain,https://www.crunchbase.com/funding_round/ultrain-series-a--9087311f,Ultrain,https://www.crunchbase.com/organization/ultrain,Series A,20000000,USD,20000000,2018-07-30,"8 Decimal Capital, Arrington XRP Capital, Bixin, Ceyuan Ventures, DHVC, Draper Dragon, FBG Capital, Kosmos Capital, Mix Capital, Norther Capital, Norís Capital, OK Gang Capital, Sailor Capital, Sky9 Capital, Spark Digital Capital"
Seed Round - FinFabrik,https://www.crunchbase.com/funding_round/finfabrik-seed--be4364a4,FinFabrik,https://www.crunchbase.com/organization/finfabrik,Seed,,,,2019-02-12,BitMEX Ventures
Seed Round - Hackers/Founders,https://www.crunchbase.com/funding_round/hackersfounders-seed--777373b0,Hackers/Founders,https://www.crunchbase.com/organization/hackersfounders,Seed,,,,2018-08-01,Magma Partners
Seed Round - Promotheum,https://www.crunchbase.com/funding_round/promotheum-seed--7ad3f33b,Promotheum,https://www.crunchbase.com/organization/promotheum,Seed,12000000,USD,12000000,2018-12-19,Digital Asset Group
Pre Seed Round - Cryptic Legends,https://www.crunchbase.com/funding_round/cryptic-legends-pre-seed--30c08e72,Cryptic Legends,https://www.crunchbase.com/organization/cryptic-legends,Pre-Seed,,,,2018-10-05,YouStartIT by MITA Innovation Hub
Series A - NEO,https://www.crunchbase.com/funding_round/neo-series-a--37e84777,NEO,https://www.crunchbase.com/organization/neo,Series A,100000000,USD,100000000,2019-05-16,
"Series A - Stably Blockchain Labs, Inc",https://www.crunchbase.com/funding_round/stably-blockchain-labs-inc-series-a--7d516134,"Stably Blockchain Labs, Inc",https://www.crunchbase.com/organization/stably-blockchain-labs-inc,Series A,1200000,USD,1200000,2019-02-07,Paul Stahura
Venture Round - StarChain,https://www.crunchbase.com/funding_round/starchain-series-unknown--5fa5b4f7,StarChain,https://www.crunchbase.com/organization/starchain,Venture - Series Unknown,11526713,USD,11526713,2018-11-19,"ChainBeans Capital, Jichuang Capital, RC Capital"
Series A - Galileo Platforms,https://www.crunchbase.com/funding_round/galileo-platforms-limited-series-a--a0df55b0,Galileo Platforms,https://www.crunchbase.com/organization/galileo-platforms-limited,Series A,,,,2018-09-28,Greenlight Reinsurance
Seed Round - AlphaBlock,https://www.crunchbase.com/funding_round/alphablock-seed--cb11fa84,AlphaBlock,https://www.crunchbase.com/organization/alphablock,Seed,,,,2019-02-01,Real Ventures
Equity Crowdfunding - Dashing,https://www.crunchbase.com/funding_round/dashing-a0f1-equity-crowdfunding--f03dbf8b,Dashing,https://www.crunchbase.com/organization/dashing-a0f1,Equity Crowdfunding,140706,USD,140706,2019-05-01,StartEngine
Seed Round - Urbytus,https://www.crunchbase.com/funding_round/urbytus-seed--7df3d076,Urbytus,https://www.crunchbase.com/organization/urbytus,Seed,,,,2018-10-19,Startupbootcamp Smart City & IoT Amsterdam
Equity Crowdfunding - Tribal Rides,https://www.crunchbase.com/funding_round/tribal-rides-equity-crowdfunding--a4045061,Tribal Rides,https://www.crunchbase.com/organization/tribal-rides,Equity Crowdfunding,10350,USD,10350,2018-11-13,StartEngine
Equity Crowdfunding - tZero,https://www.crunchbase.com/funding_round/tzero-equity-crowdfunding--5fb3b2e1,tZero,https://www.crunchbase.com/organization/tzero,Equity Crowdfunding,,,,2018-08-08,StartEngine
Equity Crowdfunding - TrustaBit,https://www.crunchbase.com/funding_round/trustabit-equity-crowdfunding--1f93976f,TrustaBit,https://www.crunchbase.com/organization/trustabit,Equity Crowdfunding,16581,USD,16581,2018-10-24,StartEngine
Initial Coin Offering - Ocean Protocol,https://www.crunchbase.com/funding_round/ocean-protocol-initial-coin-offering--01b22e8b,Ocean Protocol,https://www.crunchbase.com/organization/ocean-protocol,Initial Coin Offering,6000000,USD,6000000,2019-05-13,
Equity Crowdfunding - tZero,https://www.crunchbase.com/funding_round/tzero-equity-crowdfunding--bd277842,tZero,https://www.crunchbase.com/organization/tzero,Equity Crowdfunding,,,,2018-08-07,StartEngine
Equity Crowdfunding - MintHealth,https://www.crunchbase.com/funding_round/minthealth-equity-crowdfunding--122d4fbc,MintHealth,https://www.crunchbase.com/organization/minthealth,Equity Crowdfunding,152741,USD,152741,2018-09-11,StartEngine
Angel Round - Victoria Harbour Tech,https://www.crunchbase.com/funding_round/victoria-harbour-tech-angel--15e80172,Victoria Harbour Tech,https://www.crunchbase.com/organization/victoria-harbour-tech,Angel,2885753,USD,2885753,2018-10-19,"Foshan Dongfang Yinshi Investment, Prosper Women Entrepreneurs, Shanxi Qingchuang Zhongbang Network Technology"
Series A - TicTag,https://www.crunchbase.com/funding_round/tictag-2-series-a--ceed5475,TicTag,https://www.crunchbase.com/organization/tictag-2,Series A,500000,EUR,565424,2018-12-14,"Arjan Grootenboer, Willem Akkersdijk"
Non Equity Assistance - Coin Governance System,https://www.crunchbase.com/funding_round/coin-governance-system-non-equity-assistance--657f4472,Coin Governance System,https://www.crunchbase.com/organization/coin-governance-system,Non-equity Assistance,,,,2018-11-16,Desafía
Initial Coin Offering - Faba,https://www.crunchbase.com/funding_round/faba-initial-coin-offering--33f1fca7,Faba,https://www.crunchbase.com/organization/faba,Initial Coin Offering,1200000,USD,1200000,2019-01-31,C.C.T Consulting
Venture Round - Orbs,https://www.crunchbase.com/funding_round/orbs-series-unknown--6713e0b7,Orbs,https://www.crunchbase.com/organization/orbs,Venture - Series Unknown,15400000,USD,15400000,2018-12-13,Kakao Investment
Pre Seed Round - VICI Sports,https://www.crunchbase.com/funding_round/vici-b9f6-pre-seed--aefc8a08,VICI Sports,https://www.crunchbase.com/organization/vici-b9f6,Pre-Seed,274000,USD,274000,2019-02-15,Techstars
Series A - CloseCross,https://www.crunchbase.com/funding_round/closecross-series-a--acf7e59b,CloseCross,https://www.crunchbase.com/organization/closecross,Series A,3000000,USD,3000000,2019-01-30,Amnis Ventures
Seed Round - Oasis Labs,https://www.crunchbase.com/funding_round/oasis-labs-seed--bc8968a4,Oasis Labs,https://www.crunchbase.com/organization/oasis-labs,Seed,,,,2018-07-01,Chainfund Capital
"Grant - UIQT, Inc.",https://www.crunchbase.com/funding_round/uiqt-grant--adf7c9fa,"UIQT, Inc.",https://www.crunchbase.com/organization/uiqt,Grant,,,,2018-10-04,Intelak
Angel Round - Zhongke Digital,https://www.crunchbase.com/funding_round/zhongke-digital-angel--8b2e094a,Zhongke Digital,https://www.crunchbase.com/organization/zhongke-digital,Angel,,,,2018-08-01,CAS Star
Non Equity Assistance - Coin Governance System,https://www.crunchbase.com/funding_round/coin-governance-system-non-equity-assistance--3dd92ffe,Coin Governance System,https://www.crunchbase.com/organization/coin-governance-system,Non-equity Assistance,,,,2018-10-16,
Venture Round - Spacemesh,https://www.crunchbase.com/funding_round/spacemesh-series-unknown--0a6a5bb9,Spacemesh,https://www.crunchbase.com/organization/spacemesh,Venture - Series Unknown,15000000,USD,15000000,2018-09-05,"gumi Cryptos Capital, Lemniscap"
Corporate Round - Cybervein,https://www.crunchbase.com/funding_round/cybervein-corporate-round--bb470950,Cybervein,https://www.crunchbase.com/organization/cybervein,Corporate Round,,,,2019-04-28,
Series A - Nebula Genomics,https://www.crunchbase.com/funding_round/nebula-genomics-series-a--c3c0d85b,Nebula Genomics,https://www.crunchbase.com/organization/nebula-genomics,Series A,4300000,USD,4300000,2018-10-10,"ARCH Venture Partners, F-Prime Capital, Fenbushi Capital, Great Point Partners, Heartbeat Labs, Hemi Ventures, Hikma Ventures, Khosla Ventures, Mayfield Fund, Mirae Asset Global Investments, Windham Venture Partners, Xfund"
Seed Round - Incuto,https://www.crunchbase.com/funding_round/incuto-seed--44f524ed,Incuto,https://www.crunchbase.com/organization/incuto,Seed,,,,2018-08-22,Fair by Design Fund
Seed Round - TrustaBit,https://www.crunchbase.com/funding_round/trustabit-seed--0f5e56a6,TrustaBit,https://www.crunchbase.com/organization/trustabit,Seed,50000,USD,50000,2019-01-24,EXPERT DOJO
